"paper_id","paper_code","paper_title","paper_subject_id","paper_date_of_submission","paper_presentation_path","paper_contact_author_id","paper_isclose","paper_hashtag","paper_dor","paper_dirty",
"625","625","gtrrderr","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"626","626","Relationship between  Leadership Style and Followership style","29","2014-12-29 00:00:00","","6279","0","","0000-00-00 00:00:00","0",
"627","627","ghtyrfde","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"628","628","gbftred","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"629","629","Developing Multi-agent Systems using Web service based on JADE platform, QoS and Service Oriented Architecture (SOA)","29","2014-12-29 00:00:00","","6303","0","","0000-00-00 00:00:00","0",
"630","630","bhgtfryhhh","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"631","631","vbgtfryhhjj","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"632","632","A HYBRID MODEL OF SOLAR-WIND â BIOMASS POWER GENERATION SYSTEM: A REVIEW","29","2014-12-29 00:00:00","","6293","0","","0000-00-00 00:00:00","0",
"633","633","Impact of ICT on Knowledge Management in Manufacturing Companies in India","29","2014-12-29 00:00:00","","6275","0","","0000-00-00 00:00:00","0",
"634","634","nbhjhjhkjhuh","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"635","635","bnhgyuuuhjh","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"636","636","A Comparative Study on Text mining Techniques","29","2014-12-29 00:00:00","","6304","0","","0000-00-00 00:00:00","0",
"637","637","sdet","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"638","638","bhsdsdsc","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"639","639","SECURITY ASPECTS IN INTERNET BANKING A Comparative Study of ICICI and State Bank of India","29","2014-12-29 00:00:00","","6290","0","","0000-00-00 00:00:00","0",
"640","640","njhgyu","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"641","641","Determining the Root Causes of Various Software Bugs through  Software Metrics","29","2014-12-29 00:00:00","","6284","0","","0000-00-00 00:00:00","0",
"642","642","mlkjjnkmkk","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"643","643","A Life Saving Cloud Computing Architecture  for Mobility of Sufferings","29","2014-12-29 00:00:00","","6306","0","","0000-00-00 00:00:00","0",
"644","644","mlmlllmlmln","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"645","645","COMPUTER APPLICATIONS IN FAULT DIAGNOSIS OF POWER TRANSFORMERS-A REVIEW","29","2014-12-29 00:00:00","","6299","0","","0000-00-00 00:00:00","0",
"646","646","IMPACT OF INFORMATION TECHNOLOGY AMONG FISHING COMMUNITY OF KANYAKUMARI  DISRTRICT IN TAMIL NADU","29","2014-12-29 00:00:00","","6301","0","","0000-00-00 00:00:00","0",
"647","647","nbghjuhh","29","2014-12-29 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"648","648","IMPACT OF INFORMATION TECHNOLOGY AMONG FISHING COMMUNITY OF KANYAKUMARI  DISRTRICT IN TAMIL NADU","29","2014-12-29 00:00:00","","6318","0","","0000-00-00 00:00:00","0",
"649","649","Performance Evaluation of Composite Network Security Situation Assessment Using HRCAL Approach","29","2014-12-29 00:00:00","","5521","0","","0000-00-00 00:00:00","0",
"650","650","E-Training: An assessment tool to measure business effectiveness in a business organization","29","2014-12-29 00:00:00","","5521","0","","0000-00-00 00:00:00","0",
"651","651","Role of 6 Months Industrial Training in making the Career of BTech IT Candidate: An Empirical Study","29","2014-12-29 00:00:00","","5521","0","","0000-00-00 00:00:00","0",
"652","652","PUHYT","6","2015-01-06 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"653","653","Evaluation of Routing Protocols in Congested VANET Environment","6","2015-01-06 00:00:00","","6323","0","","0000-00-00 00:00:00","0",
"654","654","derrt","1","2015-01-07 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"655","655","BIO METRIC FACE RECOGNITION AND ISSUES","1","2015-01-07 00:00:00","","6459","0","","0000-00-00 00:00:00","0",
"656","656","EFFECTIVENESS OF TRAINING AND DEVELOPMENT WITH SPECIAL REFERENCE TO BR HOSPITAL, CHENNAI","29","2015-01-08 00:00:00","","6462","0","","0000-00-00 00:00:00","0",
"657","657","SAD","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"658","658","WESD","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"659","659","Big Data Test","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"660","660","Ant Colony Optimization for Inferring Key Gene Interactions","19","2015-01-08 00:00:00","","6383","0","","0000-00-00 00:00:00","0",
"661","661","Cloud and Big Data","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"662","662","Kerberos Authentication in Hadoop using Biometric Templates","19","2015-01-08 00:00:00","","6405","0","","0000-00-00 00:00:00","0",
"663","663","CC&BD","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"664","664","Seeking Black Lining In Cloud","19","2015-01-08 00:00:00","","6387","0","","0000-00-00 00:00:00","0",
"665","665","Test Cloud","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"666","666","DERT","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"667","667","Secure Intrusion Detection System for Mobile Adhoc Networks","19","2015-01-08 00:00:00","","6393","0","","0000-00-00 00:00:00","0",
"668","668","CFVHHNB","19","2015-01-08 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"669","669","An Effective framework for managing university data using a cloud based environment","19","2015-01-08 00:00:00","","6387","0","","0000-00-00 00:00:00","0",
"670","670","Decision Making Through Management Information System in Business Organization","29","2015-01-09 00:00:00","","6469","0","","0000-00-00 00:00:00","0",
"671","671","TESTWN","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"672","672","WN","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"673","673","Comparative Analysis of Power Vs Distance at 650nm over Free Space Optics","17","2015-01-10 00:00:00","","6391","0","","0000-00-00 00:00:00","0",
"674","674","dewn","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"675","675","desw","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"676","676","Parametric quality assessment in underwater video","17","2015-01-10 00:00:00","","6396","0","","0000-00-00 00:00:00","0",
"677","677","fhgdjn","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"678","678","An Electronic Information Desk System for Information Dissemination in Educational Institutes","17","2015-01-10 00:00:00","","6413","0","","0000-00-00 00:00:00","0",
"679","679","DWSN","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"680","680","Framework for Implementation of AGA 12 for Secured SCADA Operation in Oil and Gas Industry","17","2015-01-10 00:00:00","","6390","0","","0000-00-00 00:00:00","0",
"681","681","WirelessS","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"682","682","Reliable Transmissions in Fair STDMA Underwater Sensor Networks","17","2015-01-10 00:00:00","","6396","0","","0000-00-00 00:00:00","0",
"683","683","testwsn","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"684","684","Trends in Wireless Sensor Network Attacks and Defense Mechanisms","17","2015-01-10 00:00:00","","6429","0","","0000-00-00 00:00:00","0",
"685","685","Wireless Sensor","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"686","686","Wireless SenN","17","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"687","687","An Architectural Approach towards the Integration of Different IoT Technologies","17","2015-01-10 00:00:00","","6423","0","","0000-00-00 00:00:00","0",
"688","688","DEST","6","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"689","689","Enhancing Security of MAC protocol in MANET using Trust Based Engine","6","2015-01-10 00:00:00","","6308","0","","0000-00-00 00:00:00","0",
"690","690","Agri","7","2015-01-10 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"691","691","Optimum Growth Ensemble in Agroforestry (OGEA)","7","2015-01-10 00:00:00","","6465","0","","0000-00-00 00:00:00","0",
"692","692","ZWED","1","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"693","693","UBUNTU","1","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"694","694","GXBUNTU","1","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"695","695","BeMi: An Interactive GUI for GXbuntu","1","2015-01-12 00:00:00","","6461","0","","0000-00-00 00:00:00","0",
"696","696","CRYPT","9","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"697","697","Dryptography","9","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"698","698","SECURED DATA COMMUNICATION SYSTEM USING RSA WITH MERSENNE PRIMES AND STEGANOGRAPHYSECURED DATA COMMUNICATION SYSTEM USING RSA WITH MERSENNE PRIMES AND STEGANOGRAPHY","9","2015-01-12 00:00:00","","5834","0","","0000-00-00 00:00:00","0",
"699","699","Cyber","9","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"700","700","cyberworld","9","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"701","701","CASE_STUDY RESEARCH ON INTEGRATED METHODOLOGIES ON NETWORK INFRASTRUCTURE SECURITY","9","2015-01-12 00:00:00","","6417","0","","0000-00-00 00:00:00","0",
"702","702","CyberSecurity","9","2015-01-12 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"703","703","A MODIFIED SCHEME BASED ON HE KEISLER SCHEME USING INTEGER FACTORIZATION AND DISCRETE LOGARITHMS","9","2015-01-12 00:00:00","","6270","0","","0000-00-00 00:00:00","0",
"704","704","Enhancing Security of MAC Protocol in MANET Using Trust Based Engine","6","2015-01-12 00:00:00","","6323","0","","0000-00-00 00:00:00","0",
"705","705","Gabor Wavelet Based Face Recognition Under Varying Lighting, Pose, and Expression Conditions","8","2015-01-13 00:00:00","","6539","0","","0000-00-00 00:00:00","0",
"706","706","itd","29","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"707","707","Energy Efficient Resource Allocation for Heterogeneous Cloud Workloads","29","2015-01-14 00:00:00","","6549","0","","0000-00-00 00:00:00","0",
"708","708","Digi","5","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"709","709","DIF","5","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"710","710","Comparative Analysis of CS Theory Based Multibiometric Watermarking Techniques in Transform Domain","5","2015-01-14 00:00:00","INDIACom15_710_presentation (1).ppt","6505","0","","0000-00-00 00:00:00","0",
"711","711","asdf","1","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"712","712","Implementation of Optimize Routing Protocol for Ad Hoc Network","1","2015-01-14 00:00:00","","2384","0","","0000-00-00 00:00:00","0",
"713","713","SNAM","24","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"714","714","A Survey on Community Detection Algorithms in Large Scale Real World Networks","24","2015-01-14 00:00:00","","6012","0","","0000-00-00 00:00:00","0",
"715","715","Design and Implementation of Solar Based Weighing System","1","2015-01-14 00:00:00","","6527","0","","0000-00-00 00:00:00","0",
"716","716","ftreds","1","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"717","717","sdwedr","1","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"718","718","INCONSISTENCY QUALITY CONCERNS FOR SPATIAL DATABASE","1","2015-01-14 00:00:00","","3025","0","","0000-00-00 00:00:00","0",
"719","719","ETAN","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"720","720","A Novel User Preference and Feedback Based Page Ranking Technique","14","2015-01-14 00:00:00","","6364","0","","0000-00-00 00:00:00","0",
"721","721","emerging","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"722","722","swqed","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"723","723","test jan 14","1","2015-01-14 00:00:00","","2","0","","0000-00-00 00:00:00","0",
"724","724","Coupling Effect Based Test Case Prioritization Technique","14","2015-01-14 00:00:00","","5709","0","","0000-00-00 00:00:00","0",
"725","725","trends","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"726","726","adhoc","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"727","727","Design of Personalised Search System based on user Interest and query Structuring","14","2015-01-14 00:00:00","","6112","0","","0000-00-00 00:00:00","0",
"728","728","network","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"729","729","Dynamic Query Processing for Hidden Web Data Extraction","14","2015-01-14 00:00:00","","6356","0","","0000-00-00 00:00:00","0",
"730","730","gtrfy","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"731","731","dfretg","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"732","732","Managing Uncertainty of Story-points in Agile Software","14","2015-01-14 00:00:00","","4966","0","","0000-00-00 00:00:00","0",
"733","733","kiuytg","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"734","734","jyhgt","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"735","735","A Novel Resource Allocation Technique For Logically Dependent Tasks In A Cloud Computing Environment","14","2015-01-14 00:00:00","","6331","0","","0000-00-00 00:00:00","0",
"736","736","hgtrde","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"737","737","Quantitative Evaluation of Proposed Maintainability Model using AHP Method","14","2015-01-14 00:00:00","","6338","0","","0000-00-00 00:00:00","0",
"738","738","gfderft","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"739","739","Regression Test Selection for Object Oriented Systems using OPDG and Slicing Techniques","14","2015-01-14 00:00:00","","6329","0","","0000-00-00 00:00:00","0",
"740","740","cdderft","14","2015-01-14 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"741","741","A Novel Routing Strategy for Cognitive Radio Ad Hoc Network","14","2015-01-14 00:00:00","","6371","0","","0000-00-00 00:00:00","0",
"742","742","TEST Green","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"743","743","green","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"744","744","Green Computing: A survey on Personal Computers","39","2015-01-15 00:00:00","","6341","0","","0000-00-00 00:00:00","0",
"745","745","ict","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"746","746","sedr","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"747","747","Architecting Cloud Computing For Better Environment Effect","39","2015-01-15 00:00:00","","6332","0","","0000-00-00 00:00:00","0",
"748","748","deswe","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"749","749","A Symmetric Key Cryptography using Genetic Algorithm and Error Back Propagation Neural Network","39","2015-01-15 00:00:00","","6340","0","","0000-00-00 00:00:00","0",
"750","750","swqae","39","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"751","751","Cluster Head Selection in MANET using ART1 Neural Network","39","2015-01-15 00:00:00","","583","0","","0000-00-00 00:00:00","0",
"752","752","DM","30","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"753","753","An Empirical Study on E-Hospital development as a Future Prospects of Rural Areas in Uttarakhand","30","2015-01-15 00:00:00","","4261","0","","0000-00-00 00:00:00","0",
"754","754","dsas","30","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"755","755","IMPLEMENTATION OF EFFICIENT ALGORITHMS FOR LOAD BALANCING MODEL IN WEB-BASED CLOUD APPLICATIONS","30","2015-01-15 00:00:00","","4261","0","","0000-00-00 00:00:00","0",
"756","756","ict p","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"757","757","fdert","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"758","758","Cloud to empower the health sector in Uttarakhand","2","2015-01-15 00:00:00","","6217","0","","0000-00-00 00:00:00","0",
"759","759","wsde","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"760","760","dertgf","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"761","761","Web mining methods to improve weblog Analysis","2","2015-01-15 00:00:00","","6239","0","","0000-00-00 00:00:00","0",
"762","762","sadwas","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"763","763","Design Framework of MRI Segmentation for Two different Algorithm","2","2015-01-15 00:00:00","","174","0","","0000-00-00 00:00:00","0",
"764","764","ffrtdfd","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"765","765","Proposed Conceptual Model to Provide E-Health Services through Cloud Computing in Uttarakhand","2","2015-01-15 00:00:00","","124","0","","0000-00-00 00:00:00","0",
"766","766","gtredfr","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"767","767","DESIGNING ISSUES FOR E-LEARNING MODULES IN CLOUD PLATFORM","2","2015-01-15 00:00:00","","6239","0","","0000-00-00 00:00:00","0",
"768","768","gretwd","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"769","769","gtrefe","2","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"770","770","Causes of HumanErrors in Information Security","2","2015-01-15 00:00:00","","174","0","","0000-00-00 00:00:00","0",
"771","771","CI","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"772","772","Comp","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"773","773","Agreement Protocols for a Dataspace System","35","2015-01-15 00:00:00","","6511","0","","0000-00-00 00:00:00","0",
"774","774","Cint","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"775","775","fgtre","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"776","776","Big Data Analysis Using Computational Intelligence and Hadoop Environment: A Study","35","2015-01-15 00:00:00","","6405","0","","0000-00-00 00:00:00","0",
"777","777","ljhygt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"778","778","A Comparative Study of Computational Intelligence based Techniques in the field of Remote Sensing Image Classification","35","2015-01-15 00:00:00","","6147","0","","0000-00-00 00:00:00","0",
"779","779","gtredftyg","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"780","780","Ubiquitous Computing: Fastest Emerging Technology","35","2015-01-15 00:00:00","","6506","0","","0000-00-00 00:00:00","0",
"781","781","fdrwewrt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"782","782","Multimodal Sentiment Analysis: Sentiment Analysis Using Audiovisual Format","35","2015-01-15 00:00:00","","5449","0","","0000-00-00 00:00:00","0",
"783","783","hytregt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"784","784","A 2D Illumination Based Adaptive Gaze Tracking Approach for Varied Head Orientations","35","2015-01-15 00:00:00","","6330","0","","0000-00-00 00:00:00","0",
"785","785","dgbrrrwererew","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"786","786","Big Data query optimization by using Locality Sensitive Bloom Filter","35","2015-01-15 00:00:00","","5449","0","","0000-00-00 00:00:00","0",
"787","787","grefertrt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"788","788","Plant Intelligence: A New Approach To Soft Computing","35","2015-01-15 00:00:00","","6513","0","","0000-00-00 00:00:00","0",
"789","789","dewrt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"790","790","Comparison between Nearest Neighbours and Bayesian Network for Demand Forecasting in Supply Chain Management","35","2015-01-15 00:00:00","","6484","0","","0000-00-00 00:00:00","0",
"791","791","frerwqrfq","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"792","792","SOLITARY INTELLIGENCE","35","2015-01-15 00:00:00","","6484","0","","0000-00-00 00:00:00","0",
"793","793","Thinking beyond WhatsApp","35","2015-01-15 00:00:00","","6147","0","","0000-00-00 00:00:00","0",
"794","794","dsgshf","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"795","795","csdfwewer","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"796","796","Quantifying Trust Evaluation based on Approximate Reasoning","35","2015-01-15 00:00:00","","6482","0","","0000-00-00 00:00:00","0",
"797","797","csafasrewt","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"798","798","Research Network Analyses of Indian Computer Science Researchers: Problems and Solutions","35","2015-01-15 00:00:00","","6485","0","","0000-00-00 00:00:00","0",
"799","799","dsfdsafa","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"800","800","Food quality assessment using fuzzy logic","35","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"801","801","digital","36","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"802","802","Wormhole and Sybil Attack in WSN: A Review","36","2015-01-15 00:00:00","","6590","0","","0000-00-00 00:00:00","0",
"803","803","hgtyurf","36","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"804","804","Multi-scale Complexity Analysis of Cardiac Variability Time Series in Adult and Mid-aged Females","36","2015-01-15 00:00:00","","6591","0","","0000-00-00 00:00:00","0",
"805","805","gc","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"806","806","Analysis of Efficient Privacy Preservation Data Mining Using Perturbation, Condensation and Cryptography in Cloud Computing","34","2015-01-15 00:00:00","","6486","0","","0000-00-00 00:00:00","0",
"807","807","Analysis of security issues and management standards in Cloud Computing","34","2015-01-15 00:00:00","","6486","0","","0000-00-00 00:00:00","0",
"808","808","swertfgg","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"809","809","Capacitance Scaling Based Gurumukhi Unicode Reader Design for Natural Language Processing","34","2015-01-15 00:00:00","","6454","0","","0000-00-00 00:00:00","0",
"810","810","Energy Efficient Traffic Light Controller Design on 28nm","34","2015-01-15 00:00:00","","6397","0","","0000-00-00 00:00:00","0",
"811","811","sdsvsgb","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"812","812","GPHL IO Standard Based Thermal Aware Low Power Vedic Multiplier Design on FPGA","34","2015-01-15 00:00:00","","6443","0","","0000-00-00 00:00:00","0",
"813","813","sasdasfafaf","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"814","814","sqwqeqeq","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"815","815","GTL IO Standards Based WLAN Specific Low Power ALU Design on FPGA","34","2015-01-15 00:00:00","","5720","0","","0000-00-00 00:00:00","0",
"816","816","dsdwewe","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"817","817","HSTL Based Low Power Thermal Aware Adder Design on 65nm FPGA","34","2015-01-15 00:00:00","","6435","0","","0000-00-00 00:00:00","0",
"818","818","Improvement in Convergence Speed and Stability of Least Mean Square and Normalized Least Mean Square Algorithm","34","2015-01-15 00:00:00","","6449","0","","0000-00-00 00:00:00","0",
"819","819","dsgdgsrewe","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"820","820","IO Standard Based Low Power Memory Design and Implementation on FPGA","34","2015-01-15 00:00:00","","6522","0","","0000-00-00 00:00:00","0",
"821","821","sfsdgsdtre","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"822","822","Low Voltage Digitally Control Impedance Based Solar Charge Controller Design on FPGA","34","2015-01-15 00:00:00","","6457","0","","0000-00-00 00:00:00","0",
"823","823","sdffdsew","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"824","824","Performance Analysis of Adaptive IIR Filter using Sign Algorithm in LabVIEW","34","2015-01-15 00:00:00","","6449","0","","0000-00-00 00:00:00","0",
"825","825","fsadfdsaf","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"826","826","Reduction of I/O Power Using Energy Efficient HSTL I/O Standard in Vedic Multiplier on FPGA","34","2015-01-15 00:00:00","","6443","0","","0000-00-00 00:00:00","0",
"827","827","SSTL I/O Standard Based Green Communication Using Fibonacci Generator Design on Ultra Scale FPGA","34","2015-01-15 00:00:00","","6454","0","","0000-00-00 00:00:00","0",
"828","828","Thermal Aware Energy Efficient Gurumukhi Unicode Reader for Natural Language Processing","34","2015-01-15 00:00:00","","6454","0","","0000-00-00 00:00:00","0",
"829","829","adfafa","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"830","830","Voltage Scaling Based Low Power High Performance Vedic Multiplier Design on FPGA","34","2015-01-15 00:00:00","","4784","0","","0000-00-00 00:00:00","0",
"831","831","Wireless Sensor Network Specific Low Power FIR Filter Design and Implementation on FPGA","34","2015-01-15 00:00:00","","6457","0","","0000-00-00 00:00:00","0",
"832","832","Wireless Sensor Network Specific Low Power FIR Filter Design and Implementation on FPGA","34","2015-01-15 00:00:00","","6446","0","","0000-00-00 00:00:00","0",
"833","833","afdsdfasf","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"834","834","WLAN Specific IoT enable Green FIR Filter Design on FPGA","34","2015-01-15 00:00:00","","6502","0","","0000-00-00 00:00:00","0",
"835","835","FPGA Based Energy Efficient ECG Machine Design Using Different IO Standard","34","2015-01-15 00:00:00","","6521","0","","0000-00-00 00:00:00","0",
"836","836","sadsfasfsafsafsfsf","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"837","837","Simulation of High Performance Energy Efficient Human Brain on 28nm FPGA","34","2015-01-15 00:00:00","","6499","0","","0000-00-00 00:00:00","0",
"838","838","adsadsadasdsafcsfsfc","34","2015-01-15 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"839","839","Internet of Things Enable Green 32-bit ALU Design on FPGA","34","2015-01-15 00:00:00","","6502","0","","0000-00-00 00:00:00","0",
"840","840","METHODOLOGY FOR DEVELOPING A MATHEMATICAL-ANN HYBRID MODEL FOR HOT STRIP ROLLING PROCESS","31","2015-01-16 00:00:00","","5499","0","","0000-00-00 00:00:00","0",
"841","841","Equivalence Class Partitioning And Boundary Value Analysis - A Review","8","2015-01-16 00:00:00","","5429","0","","0000-00-00 00:00:00","0",
"842","842","trends inse","8","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"843","843","Hybrid Back propagation Training algorithm for Feed Forward Neural Networks","8","2015-01-16 00:00:00","","6205","0","","0000-00-00 00:00:00","0",
"844","844","BM","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"845","845","Wavelet Based Optimized Polynomial Threshold Function for ECG Signal Denoising","15","2015-01-16 00:00:00","","6503","0","","0000-00-00 00:00:00","0",
"846","846","derwt","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"847","847","Fractional Order Integral and Derivative (FOID) Controller with Anti-Windup for Temperature Profile Control","15","2015-01-16 00:00:00","","6516","0","","0000-00-00 00:00:00","0",
"848","848","Minimization of End-to-End Delay using Link Scheduling Scheme in Wireless Sensor Networks","15","2015-01-16 00:00:00","","6526","0","","0000-00-00 00:00:00","0",
